"date","time","sensor_20","datetime"
2018-08-11,"1715",501,2018-08-11 17:15:00
2018-08-11,"1730",506,2018-08-11 17:30:00
2018-08-11,"1745",501,2018-08-11 17:45:00
2018-08-11,"1800",506,2018-08-11 18:00:00
2018-08-11,"1815",506,2018-08-11 18:15:00
2018-08-11,"1830",506,2018-08-11 18:30:00
2018-08-11,"1845",506,2018-08-11 18:45:00
2018-08-11,"1900",506,2018-08-11 19:00:00
2018-08-11,"1915",506,2018-08-11 19:15:00
2018-08-11,"1930",506,2018-08-11 19:30:00
2018-08-11,"1945",506,2018-08-11 19:45:00
2018-08-11,"2000",506,2018-08-11 20:00:00
2018-08-11,"2015",506,2018-08-11 20:15:00
2018-08-11,"2030",506,2018-08-11 20:30:00
2018-08-11,"2045",506,2018-08-11 20:45:00
2018-08-11,"2100",506,2018-08-11 21:00:00
2018-08-11,"2115",506,2018-08-11 21:15:00
2018-08-11,"2130",506,2018-08-11 21:30:00
2018-08-11,"2145",506,2018-08-11 21:45:00
2018-08-11,"2200",501,2018-08-11 22:00:00
2018-08-11,"2215",501,2018-08-11 22:15:00
2018-08-11,"2230",501,2018-08-11 22:30:00
2018-08-11,"2245",506,2018-08-11 22:45:00
2018-08-11,"2300",506,2018-08-11 23:00:00
2018-08-11,"2315",506,2018-08-11 23:15:00
2018-08-11,"2330",506,2018-08-11 23:30:00
2018-08-11,"2345",506,2018-08-11 23:45:00
2018-08-12,"0000",506,2018-08-12 00:00:00
2018-08-12,"0015",506,2018-08-12 00:15:00
2018-08-12,"0030",510,2018-08-12 00:30:00
2018-08-12,"0045",510,2018-08-12 00:45:00
2018-08-12,"0100",510,2018-08-12 01:00:00
2018-08-12,"0115",514,2018-08-12 01:15:00
2018-08-12,"0130",514,2018-08-12 01:30:00
2018-08-12,"0145",514,2018-08-12 01:45:00
2018-08-12,"0200",518,2018-08-12 02:00:00
2018-08-12,"0215",518,2018-08-12 02:15:00
2018-08-12,"0230",523,2018-08-12 02:30:00
2018-08-12,"0245",523,2018-08-12 02:45:00
2018-08-12,"0300",523,2018-08-12 03:00:00
2018-08-12,"0315",527,2018-08-12 03:15:00
2018-08-12,"0330",527,2018-08-12 03:30:00
2018-08-12,"0345",531,2018-08-12 03:45:00
2018-08-12,"0400",531,2018-08-12 04:00:00
2018-08-12,"0415",531,2018-08-12 04:15:00
2018-08-12,"0430",536,2018-08-12 04:30:00
2018-08-12,"0445",536,2018-08-12 04:45:00
2018-08-12,"0500",540,2018-08-12 05:00:00
2018-08-12,"0515",540,2018-08-12 05:15:00
2018-08-12,"0530",540,2018-08-12 05:30:00
2018-08-12,"0545",549,2018-08-12 05:45:00
2018-08-12,"0600",549,2018-08-12 06:00:00
2018-08-12,"0615",553,2018-08-12 06:15:00
2018-08-12,"0630",553,2018-08-12 06:30:00
2018-08-12,"0645",553,2018-08-12 06:45:00
2018-08-12,"0700",558,2018-08-12 07:00:00
2018-08-12,"0715",562,2018-08-12 07:15:00
2018-08-12,"0730",562,2018-08-12 07:30:00
2018-08-12,"0745",562,2018-08-12 07:45:00
2018-08-12,"0800",567,2018-08-12 08:00:00
2018-08-12,"0815",567,2018-08-12 08:15:00
2018-08-12,"0830",571,2018-08-12 08:30:00
2018-08-12,"0845",571,2018-08-12 08:45:00
2018-08-12,"0900",571,2018-08-12 09:00:00
2018-08-12,"0915",571,2018-08-12 09:15:00
2018-08-12,"0930",576,2018-08-12 09:30:00
2018-08-12,"0945",576,2018-08-12 09:45:00
2018-08-12,"1000",580,2018-08-12 10:00:00
2018-08-12,"1015",576,2018-08-12 10:15:00
2018-08-12,"1030",580,2018-08-12 10:30:00
2018-08-12,"1045",580,2018-08-12 10:45:00
2018-08-12,"1100",580,2018-08-12 11:00:00
2018-08-12,"1115",580,2018-08-12 11:15:00
2018-08-12,"1130",580,2018-08-12 11:30:00
2018-08-12,"1145",576,2018-08-12 11:45:00
2018-08-12,"1200",580,2018-08-12 12:00:00
2018-08-12,"1215",576,2018-08-12 12:15:00
2018-08-12,"1230",576,2018-08-12 12:30:00
2018-08-12,"1245",580,2018-08-12 12:45:00
2018-08-12,"1300",576,2018-08-12 13:00:00
2018-08-12,"1315",576,2018-08-12 13:15:00
2018-08-12,"1330",576,2018-08-12 13:30:00
2018-08-12,"1345",576,2018-08-12 13:45:00
2018-08-12,"1400",576,2018-08-12 14:00:00
2018-08-12,"1415",576,2018-08-12 14:15:00
2018-08-12,"1430",576,2018-08-12 14:30:00
2018-08-12,"1445",576,2018-08-12 14:45:00
2018-08-12,"1500",571,2018-08-12 15:00:00
2018-08-12,"1515",576,2018-08-12 15:15:00
2018-08-12,"1530",576,2018-08-12 15:30:00
2018-08-12,"1545",576,2018-08-12 15:45:00
2018-08-12,"1600",576,2018-08-12 16:00:00
2018-08-12,"1615",576,2018-08-12 16:15:00
2018-08-12,"1630",571,2018-08-12 16:30:00
2018-08-12,"1645",571,2018-08-12 16:45:00
2018-08-12,"1700",571,2018-08-12 17:00:00
2018-08-12,"1715",571,2018-08-12 17:15:00
2018-08-12,"1730",571,2018-08-12 17:30:00
2018-08-12,"1745",571,2018-08-12 17:45:00
2018-08-12,"1800",571,2018-08-12 18:00:00
2018-08-12,"1815",567,2018-08-12 18:15:00
2018-08-12,"1830",567,2018-08-12 18:30:00
2018-08-12,"1845",567,2018-08-12 18:45:00
2018-08-12,"1900",567,2018-08-12 19:00:00
2018-08-12,"1915",567,2018-08-12 19:15:00
2018-08-12,"1930",571,2018-08-12 19:30:00
2018-08-12,"1945",567,2018-08-12 19:45:00
2018-08-12,"2000",567,2018-08-12 20:00:00
2018-08-12,"2015",567,2018-08-12 20:15:00
2018-08-12,"2030",571,2018-08-12 20:30:00
2018-08-12,"2045",571,2018-08-12 20:45:00
2018-08-12,"2100",576,2018-08-12 21:00:00
2018-08-12,"2115",571,2018-08-12 21:15:00
2018-08-12,"2130",576,2018-08-12 21:30:00
2018-08-12,"2145",576,2018-08-12 21:45:00
2018-08-12,"2200",576,2018-08-12 22:00:00
2018-08-12,"2215",576,2018-08-12 22:15:00
2018-08-12,"2230",576,2018-08-12 22:30:00
2018-08-12,"2245",576,2018-08-12 22:45:00
2018-08-12,"2300",580,2018-08-12 23:00:00
2018-08-12,"2315",580,2018-08-12 23:15:00
2018-08-12,"2330",580,2018-08-12 23:30:00
2018-08-12,"2345",580,2018-08-12 23:45:00
2018-08-13,"0000",585,2018-08-13 00:00:00
2018-08-13,"0015",585,2018-08-13 00:15:00
2018-08-13,"0030",589,2018-08-13 00:30:00
2018-08-13,"0045",589,2018-08-13 00:45:00
2018-08-13,"0100",589,2018-08-13 01:00:00
2018-08-13,"0115",589,2018-08-13 01:15:00
2018-08-13,"0130",594,2018-08-13 01:30:00
2018-08-13,"0145",598,2018-08-13 01:45:00
2018-08-13,"0200",598,2018-08-13 02:00:00
2018-08-13,"0215",603,2018-08-13 02:15:00
2018-08-13,"0230",603,2018-08-13 02:30:00
2018-08-13,"0245",608,2018-08-13 02:45:00
2018-08-13,"0300",608,2018-08-13 03:00:00
2018-08-13,"0315",612,2018-08-13 03:15:00
2018-08-13,"0330",612,2018-08-13 03:30:00
2018-08-13,"0345",617,2018-08-13 03:45:00
2018-08-13,"0400",617,2018-08-13 04:00:00
2018-08-13,"0415",621,2018-08-13 04:15:00
2018-08-13,"0430",621,2018-08-13 04:30:00
2018-08-13,"0445",621,2018-08-13 04:45:00
2018-08-13,"0500",626,2018-08-13 05:00:00
2018-08-13,"0515",631,2018-08-13 05:15:00
2018-08-13,"0530",631,2018-08-13 05:30:00
2018-08-13,"0545",631,2018-08-13 05:45:00
2018-08-13,"0600",635,2018-08-13 06:00:00
2018-08-13,"0615",635,2018-08-13 06:15:00
2018-08-13,"0630",640,2018-08-13 06:30:00
2018-08-13,"0645",640,2018-08-13 06:45:00
2018-08-13,"0700",640,2018-08-13 07:00:00
2018-08-13,"0715",645,2018-08-13 07:15:00
2018-08-13,"0730",645,2018-08-13 07:30:00
2018-08-13,"0745",650,2018-08-13 07:45:00
2018-08-13,"0800",654,2018-08-13 08:00:00
2018-08-13,"0815",654,2018-08-13 08:15:00
2018-08-13,"0830",654,2018-08-13 08:30:00
2018-08-13,"0845",659,2018-08-13 08:45:00
2018-08-13,"0900",659,2018-08-13 09:00:00
2018-08-13,"0915",664,2018-08-13 09:15:00
2018-08-13,"0930",664,2018-08-13 09:30:00
2018-08-13,"0945",664,2018-08-13 09:45:00
2018-08-13,"1000",664,2018-08-13 10:00:00
2018-08-13,"1015",669,2018-08-13 10:15:00
2018-08-13,"1030",669,2018-08-13 10:30:00
2018-08-13,"1045",669,2018-08-13 10:45:00
2018-08-13,"1100",669,2018-08-13 11:00:00
2018-08-13,"1115",664,2018-08-13 11:15:00
2018-08-13,"1130",664,2018-08-13 11:30:00
2018-08-13,"1145",664,2018-08-13 11:45:00
2018-08-13,"1200",659,2018-08-13 12:00:00
2018-08-13,"1215",654,2018-08-13 12:15:00
2018-08-13,"1230",654,2018-08-13 12:30:00
2018-08-13,"1245",650,2018-08-13 12:45:00
2018-08-13,"1300",645,2018-08-13 13:00:00
2018-08-13,"1315",640,2018-08-13 13:15:00
2018-08-13,"1330",635,2018-08-13 13:30:00
2018-08-13,"1345",631,2018-08-13 13:45:00
2018-08-13,"1400",626,2018-08-13 14:00:00
2018-08-13,"1415",621,2018-08-13 14:15:00
2018-08-13,"1430",617,2018-08-13 14:30:00
2018-08-13,"1445",617,2018-08-13 14:45:00
2018-08-13,"1500",608,2018-08-13 15:00:00
2018-08-13,"1515",603,2018-08-13 15:15:00
2018-08-13,"1530",598,2018-08-13 15:30:00
2018-08-13,"1545",594,2018-08-13 15:45:00
2018-08-13,"1600",594,2018-08-13 16:00:00
2018-08-13,"1615",589,2018-08-13 16:15:00
2018-08-13,"1630",585,2018-08-13 16:30:00
2018-08-13,"1645",580,2018-08-13 16:45:00
2018-08-13,"1700",580,2018-08-13 17:00:00
2018-08-13,"1715",576,2018-08-13 17:15:00
2018-08-13,"1730",571,2018-08-13 17:30:00
2018-08-13,"1745",571,2018-08-13 17:45:00
2018-08-13,"1800",567,2018-08-13 18:00:00
2018-08-13,"1815",NA,2018-08-13 18:15:00
2018-08-13,"1830",567,2018-08-13 18:30:00
2018-08-13,"1845",562,2018-08-13 18:45:00
2018-08-13,"1900",562,2018-08-13 19:00:00
2018-08-13,"1915",562,2018-08-13 19:15:00
2018-08-13,"1930",562,2018-08-13 19:30:00
2018-08-13,"1945",562,2018-08-13 19:45:00
2018-08-13,"2000",562,2018-08-13 20:00:00
2018-08-13,"2015",562,2018-08-13 20:15:00
2018-08-13,"2030",562,2018-08-13 20:30:00
2018-08-13,"2045",562,2018-08-13 20:45:00
2018-08-13,"2100",562,2018-08-13 21:00:00
2018-08-13,"2115",562,2018-08-13 21:15:00
2018-08-13,"2130",562,2018-08-13 21:30:00
2018-08-13,"2145",562,2018-08-13 21:45:00
2018-08-13,"2200",562,2018-08-13 22:00:00
2018-08-13,"2215",567,2018-08-13 22:15:00
2018-08-13,"2230",567,2018-08-13 22:30:00
2018-08-13,"2245",567,2018-08-13 22:45:00
2018-08-13,"2300",567,2018-08-13 23:00:00
2018-08-13,"2315",567,2018-08-13 23:15:00
2018-08-13,"2330",571,2018-08-13 23:30:00
2018-08-13,"2345",571,2018-08-13 23:45:00
2018-08-14,"0000",571,2018-08-14 00:00:00
2018-08-14,"0015",571,2018-08-14 00:15:00
2018-08-14,"0030",576,2018-08-14 00:30:00
2018-08-14,"0045",576,2018-08-14 00:45:00
2018-08-14,"0100",576,2018-08-14 01:00:00
2018-08-14,"0115",576,2018-08-14 01:15:00
2018-08-14,"0130",576,2018-08-14 01:30:00
2018-08-14,"0145",576,2018-08-14 01:45:00
2018-08-14,"0200",576,2018-08-14 02:00:00
2018-08-14,"0215",576,2018-08-14 02:15:00
2018-08-14,"0230",576,2018-08-14 02:30:00
2018-08-14,"0245",576,2018-08-14 02:45:00
2018-08-14,"0300",576,2018-08-14 03:00:00
2018-08-14,"0315",576,2018-08-14 03:15:00
2018-08-14,"0330",576,2018-08-14 03:30:00
2018-08-14,"0345",576,2018-08-14 03:45:00
2018-08-14,"0400",580,2018-08-14 04:00:00
2018-08-14,"0415",576,2018-08-14 04:15:00
2018-08-14,"0430",576,2018-08-14 04:30:00
2018-08-14,"0445",576,2018-08-14 04:45:00
2018-08-14,"0500",580,2018-08-14 05:00:00
2018-08-14,"0515",580,2018-08-14 05:15:00
2018-08-14,"0530",576,2018-08-14 05:30:00
2018-08-14,"0545",576,2018-08-14 05:45:00
2018-08-14,"0600",580,2018-08-14 06:00:00
2018-08-14,"0615",580,2018-08-14 06:15:00
2018-08-14,"0630",580,2018-08-14 06:30:00
2018-08-14,"0645",580,2018-08-14 06:45:00
2018-08-14,"0700",580,2018-08-14 07:00:00
2018-08-14,"0715",580,2018-08-14 07:15:00
2018-08-14,"0730",576,2018-08-14 07:30:00
2018-08-14,"0745",576,2018-08-14 07:45:00
2018-08-14,"0800",576,2018-08-14 08:00:00
2018-08-14,"0815",580,2018-08-14 08:15:00
2018-08-14,"0830",580,2018-08-14 08:30:00
2018-08-14,"0845",576,2018-08-14 08:45:00
2018-08-14,"0900",571,2018-08-14 09:00:00
2018-08-14,"0915",571,2018-08-14 09:15:00
2018-08-14,"0930",571,2018-08-14 09:30:00
2018-08-14,"0945",567,2018-08-14 09:45:00
2018-08-14,"1000",567,2018-08-14 10:00:00
2018-08-14,"1015",567,2018-08-14 10:15:00
2018-08-14,"1030",562,2018-08-14 10:30:00
2018-08-14,"1045",558,2018-08-14 10:45:00
2018-08-14,"1100",558,2018-08-14 11:00:00
2018-08-14,"1115",553,2018-08-14 11:15:00
2018-08-14,"1130",553,2018-08-14 11:30:00
2018-08-14,"1145",549,2018-08-14 11:45:00
2018-08-14,"1200",544,2018-08-14 12:00:00
2018-08-14,"1215",544,2018-08-14 12:15:00
2018-08-14,"1230",536,2018-08-14 12:30:00
2018-08-14,"1245",531,2018-08-14 12:45:00
2018-08-14,"1300",531,2018-08-14 13:00:00
2018-08-14,"1315",531,2018-08-14 13:15:00
2018-08-14,"1330",527,2018-08-14 13:30:00
2018-08-14,"1345",527,2018-08-14 13:45:00
2018-08-14,"1400",523,2018-08-14 14:00:00
2018-08-14,"1415",523,2018-08-14 14:15:00
2018-08-14,"1430",518,2018-08-14 14:30:00
2018-08-14,"1445",514,2018-08-14 14:45:00
2018-08-14,"1500",510,2018-08-14 15:00:00
2018-08-14,"1515",510,2018-08-14 15:15:00
2018-08-14,"1530",506,2018-08-14 15:30:00
2018-08-14,"1545",501,2018-08-14 15:45:00
2018-08-14,"1600",NA,2018-08-14 16:00:00
2018-08-14,"1615",NA,2018-08-14 16:15:00
2018-08-14,"1630",NA,2018-08-14 16:30:00
2018-08-14,"1645",NA,2018-08-14 16:45:00
2018-08-14,"1700",NA,2018-08-14 17:00:00
2018-08-14,"1715",NA,2018-08-14 17:15:00
2018-08-14,"1730",NA,2018-08-14 17:30:00
2018-08-14,"1745",NA,2018-08-14 17:45:00
2018-08-14,"1800",NA,2018-08-14 18:00:00
2018-08-14,"1815",NA,2018-08-14 18:15:00
2018-08-14,"1830",NA,2018-08-14 18:30:00
2018-08-14,"1845",NA,2018-08-14 18:45:00
2018-08-14,"1900",NA,2018-08-14 19:00:00
2018-08-14,"1915",NA,2018-08-14 19:15:00
2018-08-14,"1930",NA,2018-08-14 19:30:00
2018-08-14,"1945",NA,2018-08-14 19:45:00
2018-08-14,"2000",NA,2018-08-14 20:00:00
2018-08-14,"2015",NA,2018-08-14 20:15:00
2018-08-14,"2030",NA,2018-08-14 20:30:00
2018-08-14,"2045",NA,2018-08-14 20:45:00
2018-08-14,"2100",NA,2018-08-14 21:00:00
2018-08-14,"2115",NA,2018-08-14 21:15:00
2018-08-14,"2130",NA,2018-08-14 21:30:00
2018-08-14,"2145",NA,2018-08-14 21:45:00
2018-08-14,"2200",NA,2018-08-14 22:00:00
2018-08-14,"2215",NA,2018-08-14 22:15:00
2018-08-14,"2230",NA,2018-08-14 22:30:00
2018-08-14,"2245",NA,2018-08-14 22:45:00
2018-08-14,"2300",NA,2018-08-14 23:00:00
2018-08-14,"2315",NA,2018-08-14 23:15:00
2018-08-14,"2330",NA,2018-08-14 23:30:00
2018-08-14,"2345",NA,2018-08-14 23:45:00
2018-08-15,"0000",NA,2018-08-15 00:00:00
2018-08-15,"0015",NA,2018-08-15 00:15:00
2018-08-15,"0030",NA,2018-08-15 00:30:00
2018-08-15,"0045",NA,2018-08-15 00:45:00
2018-08-15,"0100",NA,2018-08-15 01:00:00
2018-08-15,"0115",NA,2018-08-15 01:15:00
2018-08-15,"0130",NA,2018-08-15 01:30:00
2018-08-15,"0145",NA,2018-08-15 01:45:00
2018-08-15,"0200",NA,2018-08-15 02:00:00
2018-08-15,"0215",NA,2018-08-15 02:15:00
2018-08-15,"0230",NA,2018-08-15 02:30:00
2018-08-15,"0245",NA,2018-08-15 02:45:00
2018-08-15,"0300",NA,2018-08-15 03:00:00
2018-08-15,"0315",NA,2018-08-15 03:15:00
2018-08-15,"0330",NA,2018-08-15 03:30:00
2018-08-15,"0345",NA,2018-08-15 03:45:00
2018-08-15,"0400",NA,2018-08-15 04:00:00
2018-08-15,"0415",NA,2018-08-15 04:15:00
2018-08-15,"0430",NA,2018-08-15 04:30:00
2018-08-15,"0445",NA,2018-08-15 04:45:00
2018-08-15,"0500",NA,2018-08-15 05:00:00
2018-08-15,"0515",NA,2018-08-15 05:15:00
2018-08-15,"0530",NA,2018-08-15 05:30:00
2018-08-15,"0545",NA,2018-08-15 05:45:00
2018-08-15,"0600",NA,2018-08-15 06:00:00
2018-08-15,"0615",NA,2018-08-15 06:15:00
2018-08-15,"0630",NA,2018-08-15 06:30:00
2018-08-15,"0645",NA,2018-08-15 06:45:00
2018-08-15,"0700",NA,2018-08-15 07:00:00
2018-08-15,"0715",NA,2018-08-15 07:15:00
2018-08-15,"0730",NA,2018-08-15 07:30:00
2018-08-15,"0745",NA,2018-08-15 07:45:00
2018-08-15,"0800",NA,2018-08-15 08:00:00
2018-08-15,"0815",NA,2018-08-15 08:15:00
2018-08-15,"0830",NA,2018-08-15 08:30:00
2018-08-15,"0845",NA,2018-08-15 08:45:00
2018-08-15,"0900",NA,2018-08-15 09:00:00
2018-08-15,"0915",NA,2018-08-15 09:15:00
2018-08-15,"0930",NA,2018-08-15 09:30:00
2018-08-15,"0945",NA,2018-08-15 09:45:00
2018-08-15,"1000",NA,2018-08-15 10:00:00
2018-08-15,"1015",NA,2018-08-15 10:15:00
2018-08-15,"1030",NA,2018-08-15 10:30:00
2018-08-15,"1045",NA,2018-08-15 10:45:00
2018-08-15,"1100",NA,2018-08-15 11:00:00
2018-08-15,"1115",NA,2018-08-15 11:15:00
2018-08-15,"1130",NA,2018-08-15 11:30:00
2018-08-15,"1145",NA,2018-08-15 11:45:00
2018-08-15,"1200",NA,2018-08-15 12:00:00
2018-08-15,"1215",NA,2018-08-15 12:15:00
2018-08-15,"1230",NA,2018-08-15 12:30:00
2018-08-15,"1245",NA,2018-08-15 12:45:00
2018-08-15,"1300",NA,2018-08-15 13:00:00
2018-08-15,"1315",NA,2018-08-15 13:15:00
2018-08-15,"1330",NA,2018-08-15 13:30:00
2018-08-15,"1345",NA,2018-08-15 13:45:00
2018-08-15,"1400",NA,2018-08-15 14:00:00
2018-08-15,"1415",NA,2018-08-15 14:15:00
2018-08-15,"1430",NA,2018-08-15 14:30:00
2018-08-15,"1445",NA,2018-08-15 14:45:00
2018-08-15,"1500",NA,2018-08-15 15:00:00
2018-08-15,"1515",NA,2018-08-15 15:15:00
2018-08-15,"1530",NA,2018-08-15 15:30:00
2018-08-15,"1545",NA,2018-08-15 15:45:00
2018-08-15,"1600",NA,2018-08-15 16:00:00
2018-08-15,"1615",NA,2018-08-15 16:15:00
2018-08-15,"1630",NA,2018-08-15 16:30:00
2018-08-15,"1645",NA,2018-08-15 16:45:00
2018-08-15,"1700",NA,2018-08-15 17:00:00
2018-08-15,"1715",NA,2018-08-15 17:15:00
2018-08-15,"1730",NA,2018-08-15 17:30:00
2018-08-15,"1745",NA,2018-08-15 17:45:00
2018-08-15,"1800",NA,2018-08-15 18:00:00
2018-08-15,"1815",NA,2018-08-15 18:15:00
2018-08-15,"1830",NA,2018-08-15 18:30:00
2018-08-15,"1845",NA,2018-08-15 18:45:00
2018-08-15,"1900",NA,2018-08-15 19:00:00
2018-08-15,"1915",NA,2018-08-15 19:15:00
2018-08-15,"1930",NA,2018-08-15 19:30:00
2018-08-15,"1945",NA,2018-08-15 19:45:00
2018-08-15,"2000",NA,2018-08-15 20:00:00
2018-08-15,"2015",NA,2018-08-15 20:15:00
2018-08-15,"2030",NA,2018-08-15 20:30:00
2018-08-15,"2045",NA,2018-08-15 20:45:00
2018-08-15,"2100",NA,2018-08-15 21:00:00
2018-08-15,"2115",NA,2018-08-15 21:15:00
2018-08-15,"2130",NA,2018-08-15 21:30:00
2018-08-15,"2145",NA,2018-08-15 21:45:00
2018-08-15,"2200",NA,2018-08-15 22:00:00
2018-08-15,"2215",NA,2018-08-15 22:15:00
2018-08-15,"2230",NA,2018-08-15 22:30:00
2018-08-15,"2245",NA,2018-08-15 22:45:00
2018-08-15,"2300",NA,2018-08-15 23:00:00
2018-08-15,"2315",NA,2018-08-15 23:15:00
2018-08-15,"2330",NA,2018-08-15 23:30:00
2018-08-15,"2345",NA,2018-08-15 23:45:00
2018-08-16,"0000",NA,2018-08-16 00:00:00
2018-08-16,"0015",NA,2018-08-16 00:15:00
2018-08-16,"0030",NA,2018-08-16 00:30:00
2018-08-16,"0045",NA,2018-08-16 00:45:00
2018-08-16,"0100",NA,2018-08-16 01:00:00
2018-08-16,"0115",NA,2018-08-16 01:15:00
2018-08-16,"0130",NA,2018-08-16 01:30:00
2018-08-16,"0145",NA,2018-08-16 01:45:00
2018-08-16,"0200",NA,2018-08-16 02:00:00
2018-08-16,"0215",NA,2018-08-16 02:15:00
2018-08-16,"0230",NA,2018-08-16 02:30:00
2018-08-16,"0245",NA,2018-08-16 02:45:00
2018-08-16,"0300",NA,2018-08-16 03:00:00
2018-08-16,"0315",NA,2018-08-16 03:15:00
2018-08-16,"0330",NA,2018-08-16 03:30:00
2018-08-16,"0345",NA,2018-08-16 03:45:00
2018-08-16,"0400",NA,2018-08-16 04:00:00
2018-08-16,"0415",NA,2018-08-16 04:15:00
2018-08-16,"0430",NA,2018-08-16 04:30:00
2018-08-16,"0445",NA,2018-08-16 04:45:00
2018-08-16,"0500",NA,2018-08-16 05:00:00
2018-08-16,"0515",NA,2018-08-16 05:15:00
2018-08-16,"0530",NA,2018-08-16 05:30:00
2018-08-16,"0545",NA,2018-08-16 05:45:00
2018-08-16,"0600",NA,2018-08-16 06:00:00
2018-08-16,"0615",NA,2018-08-16 06:15:00
2018-08-16,"0630",NA,2018-08-16 06:30:00
2018-08-16,"0645",NA,2018-08-16 06:45:00
2018-08-16,"0700",NA,2018-08-16 07:00:00
2018-08-16,"0715",NA,2018-08-16 07:15:00
2018-08-16,"0730",NA,2018-08-16 07:30:00
2018-08-16,"0745",NA,2018-08-16 07:45:00
2018-08-16,"0800",NA,2018-08-16 08:00:00
2018-08-16,"0815",NA,2018-08-16 08:15:00
2018-08-16,"0830",NA,2018-08-16 08:30:00
2018-08-16,"0845",NA,2018-08-16 08:45:00
2018-08-16,"0900",NA,2018-08-16 09:00:00
2018-08-16,"0915",NA,2018-08-16 09:15:00
2018-08-16,"0930",NA,2018-08-16 09:30:00
2018-08-16,"0945",NA,2018-08-16 09:45:00
2018-08-16,"1000",NA,2018-08-16 10:00:00
2018-08-16,"1015",NA,2018-08-16 10:15:00
2018-08-16,"1030",NA,2018-08-16 10:30:00
2018-08-16,"1045",NA,2018-08-16 10:45:00
2018-08-16,"1100",NA,2018-08-16 11:00:00
2018-08-16,"1115",NA,2018-08-16 11:15:00
2018-08-16,"1130",NA,2018-08-16 11:30:00
2018-08-16,"1145",NA,2018-08-16 11:45:00
2018-08-16,"1200",NA,2018-08-16 12:00:00
2018-08-16,"1215",NA,2018-08-16 12:15:00
2018-08-16,"1230",NA,2018-08-16 12:30:00
2018-08-16,"1245",NA,2018-08-16 12:45:00
2018-08-16,"1300",NA,2018-08-16 13:00:00
2018-08-16,"1315",NA,2018-08-16 13:15:00
2018-08-16,"1330",NA,2018-08-16 13:30:00
2018-08-16,"1345",NA,2018-08-16 13:45:00
2018-08-16,"1400",NA,2018-08-16 14:00:00
2018-08-16,"1415",NA,2018-08-16 14:15:00
2018-08-16,"1430",NA,2018-08-16 14:30:00
2018-08-16,"1445",NA,2018-08-16 14:45:00
2018-08-16,"1500",NA,2018-08-16 15:00:00
2018-08-16,"1515",NA,2018-08-16 15:15:00
2018-08-16,"1530",NA,2018-08-16 15:30:00
2018-08-16,"1545",NA,2018-08-16 15:45:00
2018-08-16,"1600",NA,2018-08-16 16:00:00
2018-08-16,"1615",NA,2018-08-16 16:15:00
2018-08-16,"1630",NA,2018-08-16 16:30:00
2018-08-16,"1645",NA,2018-08-16 16:45:00
2018-08-16,"1700",NA,2018-08-16 17:00:00
2018-08-16,"1715",NA,2018-08-16 17:15:00
2018-08-16,"1730",NA,2018-08-16 17:30:00
2018-08-16,"1745",NA,2018-08-16 17:45:00
2018-08-16,"1800",NA,2018-08-16 18:00:00
2018-08-16,"1815",NA,2018-08-16 18:15:00
2018-08-16,"1830",NA,2018-08-16 18:30:00
2018-08-16,"1845",NA,2018-08-16 18:45:00
2018-08-16,"1900",NA,2018-08-16 19:00:00
2018-08-16,"1915",NA,2018-08-16 19:15:00
2018-08-16,"1930",NA,2018-08-16 19:30:00
2018-08-16,"1945",NA,2018-08-16 19:45:00
2018-08-16,"2000",NA,2018-08-16 20:00:00
2018-08-16,"2015",NA,2018-08-16 20:15:00
2018-08-16,"2030",NA,2018-08-16 20:30:00
2018-08-16,"2045",NA,2018-08-16 20:45:00
2018-08-16,"2100",NA,2018-08-16 21:00:00
2018-08-16,"2115",NA,2018-08-16 21:15:00
2018-08-16,"2130",NA,2018-08-16 21:30:00
2018-08-16,"2145",NA,2018-08-16 21:45:00
2018-08-16,"2200",NA,2018-08-16 22:00:00
2018-08-16,"2215",NA,2018-08-16 22:15:00
2018-08-16,"2230",NA,2018-08-16 22:30:00
2018-08-16,"2245",NA,2018-08-16 22:45:00
2018-08-16,"2300",NA,2018-08-16 23:00:00
2018-08-16,"2315",NA,2018-08-16 23:15:00
2018-08-16,"2330",NA,2018-08-16 23:30:00
2018-08-16,"2345",NA,2018-08-16 23:45:00
2018-08-17,"0000",NA,2018-08-17 00:00:00
2018-08-17,"0015",NA,2018-08-17 00:15:00
2018-08-17,"0030",NA,2018-08-17 00:30:00
2018-08-17,"0045",NA,2018-08-17 00:45:00
2018-08-17,"0100",NA,2018-08-17 01:00:00
2018-08-17,"0115",NA,2018-08-17 01:15:00
2018-08-17,"0130",NA,2018-08-17 01:30:00
2018-08-17,"0145",NA,2018-08-17 01:45:00
2018-08-17,"0200",NA,2018-08-17 02:00:00
2018-08-17,"0215",NA,2018-08-17 02:15:00
2018-08-17,"0230",NA,2018-08-17 02:30:00
2018-08-17,"0245",NA,2018-08-17 02:45:00
2018-08-17,"0300",NA,2018-08-17 03:00:00
2018-08-17,"0315",NA,2018-08-17 03:15:00
2018-08-17,"0330",NA,2018-08-17 03:30:00
2018-08-17,"0345",NA,2018-08-17 03:45:00
2018-08-17,"0400",NA,2018-08-17 04:00:00
2018-08-17,"0415",NA,2018-08-17 04:15:00
2018-08-17,"0430",NA,2018-08-17 04:30:00
2018-08-17,"0445",NA,2018-08-17 04:45:00
2018-08-17,"0500",NA,2018-08-17 05:00:00
